t;VA_Fibonacci;VA_Lagrange;VB_Fibonacci;VB_Lagrange;TB_Fibonacci;TB_Lagrange
1349; -9,4394e-07; -9,44983e-07; 1,15631; 1,15631; 21,4118; 21,4117; 
1350; -9,4394e-07; -9,44983e-07; 1,15556; 1,15556; 21,3996; 21,3996; 
1351; -9,4394e-07; -9,44983e-07; 1,15481; 1,15481; 21,3876; 21,3875; 
1352; -9,4394e-07; -9,44983e-07; 1,15407; 1,15406; 21,3756; 21,3756; 
1353; -9,4394e-07; -9,44983e-07; 1,15333; 1,15332; 21,3637; 21,3637; 
1354; -9,4394e-07; -9,44983e-07; 1,15259; 1,15259; 21,3519; 21,3519; 
1355; -9,4394e-07; -9,44983e-07; 1,15185; 1,15185; 21,3403; 21,3402; 
1356; -9,4394e-07; -9,44983e-07; 1,15112; 1,15112; 21,3287; 21,3286; 
1357; -9,4394e-07; -9,44983e-07; 1,1504; 1,15039; 21,3172; 21,3171; 
1358; -9,4394e-07; -9,44983e-07; 1,14967; 1,14967; 21,3058; 21,3057; 
1359; -9,4394e-07; -9,44983e-07; 1,14895; 1,14895; 21,2945; 21,2944; 
1360; -9,4394e-07; -9,44983e-07; 1,14823; 1,14823; 21,2832; 21,2832; 
1361; -9,4394e-07; -9,44983e-07; 1,14752; 1,14752; 21,2721; 21,2721; 
1362; -9,4394e-07; -9,44983e-07; 1,14681; 1,14681; 21,2611; 21,261; 
1363; -9,4394e-07; -9,44983e-07; 1,1461; 1,1461; 21,2501; 21,2501; 
1364; -9,4394e-07; -9,44983e-07; 1,1454; 1,1454; 21,2392; 21,2392; 
1365; -9,4394e-07; -9,44983e-07; 1,1447; 1,1447; 21,2285; 21,2284; 
1366; -9,4394e-07; -9,44983e-07; 1,144; 1,144; 21,2178; 21,2178; 
1367; -9,4394e-07; -9,44983e-07; 1,14331; 1,1433; 21,2072; 21,2072; 
1368; -9,4394e-07; -9,44983e-07; 1,14262; 1,14261; 21,1967; 21,1966; 
1369; -9,4394e-07; -9,44983e-07; 1,14193; 1,14193; 21,1862; 21,1862; 
1370; -9,4394e-07; -9,44983e-07; 1,14124; 1,14124; 21,1759; 21,1759; 
1371; -9,4394e-07; -9,44983e-07; 1,14056; 1,14056; 21,1656; 21,1656; 
1372; -9,4394e-07; -9,44983e-07; 1,13988; 1,13988; 21,1555; 21,1554; 
1373; -9,4394e-07; -9,44983e-07; 1,13921; 1,13921; 21,1454; 21,1453; 
1374; -9,4394e-07; -9,44983e-07; 1,13854; 1,13854; 21,1353; 21,1353; 
1375; -9,4394e-07; -9,44983e-07; 1,13787; 1,13787; 21,1254; 21,1254; 
1376; -9,4394e-07; -9,44983e-07; 1,1372; 1,1372; 21,1156; 21,1155; 
1377; -9,4394e-07; -9,44983e-07; 1,13654; 1,13654; 21,1058; 21,1058; 
1378; -9,4394e-07; -9,44983e-07; 1,13588; 1,13588; 21,0961; 21,0961; 
1379; -9,4394e-07; -9,44983e-07; 1,13522; 1,13522; 21,0865; 21,0865; 
1380; -9,4394e-07; -9,44983e-07; 1,13457; 1,13457; 21,077; 21,0769; 
1381; -9,4394e-07; -9,44983e-07; 1,13392; 1,13392; 21,0675; 21,0675; 
1382; -9,4394e-07; -9,44983e-07; 1,13327; 1,13327; 21,0581; 21,0581; 
1383; -9,4394e-07; -9,44983e-07; 1,13263; 1,13263; 21,0488; 21,0488; 
1384; -9,4394e-07; -9,44983e-07; 1,13199; 1,13199; 21,0396; 21,0396; 
1385; -9,4394e-07; -9,44983e-07; 1,13135; 1,13135; 21,0305; 21,0304; 
1386; -9,4394e-07; -9,44983e-07; 1,13072; 1,13071; 21,0214; 21,0214; 
1387; -9,4394e-07; -9,44983e-07; 1,13008; 1,13008; 21,0124; 21,0124; 
1388; -9,4394e-07; -9,44983e-07; 1,12946; 1,12945; 21,0035; 21,0035; 
1389; -9,4394e-07; -9,44983e-07; 1,12883; 1,12883; 20,9946; 20,9946; 
1390; -9,4394e-07; -9,44983e-07; 1,12821; 1,1282; 20,9859; 20,9858; 
1391; -9,4394e-07; -9,44983e-07; 1,12759; 1,12758; 20,9772; 20,9771; 
1392; -9,4394e-07; -9,44983e-07; 1,12697; 1,12697; 20,9685; 20,9685; 
1393; -9,4394e-07; -9,44983e-07; 1,12635; 1,12635; 20,96; 20,9599; 
1394; -9,4394e-07; -9,44983e-07; 1,12574; 1,12574; 20,9515; 20,9515; 
1395; -9,4394e-07; -9,44983e-07; 1,12513; 1,12513; 20,9431; 20,943; 
1396; -9,4394e-07; -9,44983e-07; 1,12453; 1,12453; 20,9347; 20,9347; 
1397; -9,4394e-07; -9,44983e-07; 1,12393; 1,12392; 20,9264; 20,9264; 
1398; -9,4394e-07; -9,44983e-07; 1,12333; 1,12332; 20,9182; 20,9182; 
1399; -9,4394e-07; -9,44983e-07; 1,12273; 1,12273; 20,9101; 20,9101; 
1400; -9,4394e-07; -9,44983e-07; 1,12213; 1,12213; 20,902; 20,902; 
1401; -9,4394e-07; -9,44983e-07; 1,12154; 1,12154; 20,894; 20,894; 
1402; -9,4394e-07; -9,44983e-07; 1,12095; 1,12095; 20,8861; 20,8861; 
1403; -9,4394e-07; -9,44983e-07; 1,12037; 1,12037; 20,8782; 20,8782; 
1404; -9,4394e-07; -9,44983e-07; 1,11978; 1,11978; 20,8704; 20,8704; 
1405; -9,4394e-07; -9,44983e-07; 1,1192; 1,1192; 20,8627; 20,8626; 
1406; -9,4394e-07; -9,44983e-07; 1,11862; 1,11862; 20,855; 20,855; 
1407; -9,4394e-07; -9,44983e-07; 1,11805; 1,11805; 20,8474; 20,8473; 
1408; -9,4394e-07; -9,44983e-07; 1,11748; 1,11748; 20,8398; 20,8398; 
1409; -9,4394e-07; -9,44983e-07; 1,11691; 1,11691; 20,8323; 20,8323; 
1410; -9,4394e-07; -9,44983e-07; 1,11634; 1,11634; 20,8249; 20,8249; 
1411; -9,4394e-07; -9,44983e-07; 1,11578; 1,11577; 20,8176; 20,8175; 
1412; -9,4394e-07; -9,44983e-07; 1,11521; 1,11521; 20,8103; 20,8102; 
1413; -9,4394e-07; -9,44983e-07; 1,11466; 1,11465; 20,803; 20,803; 
1414; -9,4394e-07; -9,44983e-07; 1,1141; 1,1141; 20,7959; 20,7958; 
1415; -9,4394e-07; -9,44983e-07; 1,11355; 1,11354; 20,7887; 20,7887; 
1416; -9,4394e-07; -9,44983e-07; 1,11299; 1,11299; 20,7817; 20,7817; 
1417; -9,4394e-07; -9,44983e-07; 1,11245; 1,11244; 20,7747; 20,7747; 
1418; -9,4394e-07; -9,44983e-07; 1,1119; 1,1119; 20,7678; 20,7677; 
1419; -9,4394e-07; -9,44983e-07; 1,11136; 1,11136; 20,7609; 20,7609; 
1420; -9,4394e-07; -9,44983e-07; 1,11082; 1,11081; 20,7541; 20,754; 
1421; -9,4394e-07; -9,44983e-07; 1,11028; 1,11028; 20,7473; 20,7473; 
1422; -9,4394e-07; -9,44983e-07; 1,10974; 1,10974; 20,7406; 20,7406; 
1423; -9,4394e-07; -9,44983e-07; 1,10921; 1,10921; 20,734; 20,7339; 
1424; -9,4394e-07; -9,44983e-07; 1,10868; 1,10868; 20,7274; 20,7274; 
1425; -9,4394e-07; -9,44983e-07; 1,10815; 1,10815; 20,7208; 20,7208; 
1426; -9,4394e-07; -9,44983e-07; 1,10762; 1,10762; 20,7144; 20,7143; 
1427; -9,4394e-07; -9,44983e-07; 1,1071; 1,1071; 20,7079; 20,7079; 
1428; -9,4394e-07; -9,44983e-07; 1,10658; 1,10658; 20,7016; 20,7016; 
1429; -9,4394e-07; -9,44983e-07; 1,10606; 1,10606; 20,6953; 20,6952; 
1430; -9,4394e-07; -9,44983e-07; 1,10555; 1,10555; 20,689; 20,689; 
1431; -9,4394e-07; -9,44983e-07; 1,10503; 1,10503; 20,6828; 20,6828; 
1432; -9,4394e-07; -9,44983e-07; 1,10452; 1,10452; 20,6766; 20,6766; 
1433; -9,4394e-07; -9,44983e-07; 1,10401; 1,10401; 20,6705; 20,6705; 
1434; -9,4394e-07; -9,44983e-07; 1,10351; 1,10351; 20,6645; 20,6645; 
1435; -9,4394e-07; -9,44983e-07; 1,103; 1,103; 20,6585; 20,6585; 
1436; -9,4394e-07; -9,44983e-07; 1,1025; 1,1025; 20,6526; 20,6525; 
1437; -9,4394e-07; -9,44983e-07; 1,102; 1,102; 20,6467; 20,6466; 
1438; -9,4394e-07; -9,44983e-07; 1,10151; 1,10151; 20,6408; 20,6408; 
1439; -9,4394e-07; -9,44983e-07; 1,10101; 1,10101; 20,635; 20,635; 
1440; -9,4394e-07; -9,44983e-07; 1,10052; 1,10052; 20,6293; 20,6293; 
1441; -9,4394e-07; -9,44983e-07; 1,10003; 1,10003; 20,6236; 20,6236; 
1442; -9,4394e-07; -9,44983e-07; 1,09955; 1,09954; 20,6179; 20,6179; 
1443; -9,4394e-07; -9,44983e-07; 1,09906; 1,09906; 20,6123; 20,6123; 
1444; -9,4394e-07; -9,44983e-07; 1,09858; 1,09858; 20,6068; 20,6068; 
1445; -9,4394e-07; -9,44983e-07; 1,0981; 1,0981; 20,6013; 20,6013; 
1446; -9,4394e-07; -9,44983e-07; 1,09762; 1,09762; 20,5958; 20,5958; 
1447; -9,4394e-07; -9,44983e-07; 1,09714; 1,09714; 20,5904; 20,5904; 
1448; -9,4394e-07; -9,44983e-07; 1,09667; 1,09667; 20,5851; 20,5851; 
1449; -9,4394e-07; -9,44983e-07; 1,0962; 1,0962; 20,5798; 20,5798; 
1450; -9,4394e-07; -9,44983e-07; 1,09573; 1,09573; 20,5745; 20,5745; 
1451; -9,4394e-07; -9,44983e-07; 1,09527; 1,09526; 20,5693; 20,5693; 
1452; -9,4394e-07; -9,44983e-07; 1,0948; 1,0948; 20,5641; 20,5641; 
1453; -9,4394e-07; -9,44983e-07; 1,09434; 1,09434; 20,559; 20,559; 
1454; -9,4394e-07; -9,44983e-07; 1,09388; 1,09388; 20,5539; 20,5539; 
1455; -9,4394e-07; -9,44983e-07; 1,09342; 1,09342; 20,5489; 20,5488; 
1456; -9,4394e-07; -9,44983e-07; 1,09297; 1,09296; 20,5439; 20,5438; 
1457; -9,4394e-07; -9,44983e-07; 1,09251; 1,09251; 20,5389; 20,5389; 
1458; -9,4394e-07; -9,44983e-07; 1,09206; 1,09206; 20,534; 20,534; 
1459; -9,4394e-07; -9,44983e-07; 1,09161; 1,09161; 20,5291; 20,5291; 
1460; -9,4394e-07; -9,44983e-07; 1,09116; 1,09116; 20,5243; 20,5243; 
1461; -9,4394e-07; -9,44983e-07; 1,09072; 1,09072; 20,5195; 20,5195; 
1462; -9,4394e-07; -9,44983e-07; 1,09028; 1,09028; 20,5148; 20,5148; 
1463; -9,4394e-07; -9,44983e-07; 1,08984; 1,08984; 20,5101; 20,5101; 
1464; -9,4394e-07; -9,44983e-07; 1,0894; 1,0894; 20,5054; 20,5054; 
1465; -9,4394e-07; -9,44983e-07; 1,08896; 1,08896; 20,5008; 20,5008; 
1466; -9,4394e-07; -9,44983e-07; 1,08853; 1,08853; 20,4962; 20,4962; 
1467; -9,4394e-07; -9,44983e-07; 1,0881; 1,08809; 20,4917; 20,4917; 
1468; -9,4394e-07; -9,44983e-07; 1,08767; 1,08766; 20,4872; 20,4872; 
1469; -9,4394e-07; -9,44983e-07; 1,08724; 1,08724; 20,4827; 20,4827; 
1470; -9,4394e-07; -9,44983e-07; 1,08681; 1,08681; 20,4783; 20,4783; 
1471; -9,4394e-07; -9,44983e-07; 1,08639; 1,08639; 20,4739; 20,4739; 
1472; -9,4394e-07; -9,44983e-07; 1,08596; 1,08596; 20,4696; 20,4696; 
1473; -9,4394e-07; -9,44983e-07; 1,08555; 1,08554; 20,4653; 20,4653; 
1474; -9,4394e-07; -9,44983e-07; 1,08513; 1,08513; 20,461; 20,461; 
1475; -9,4394e-07; -9,44983e-07; 1,08471; 1,08471; 20,4568; 20,4568; 
1476; -9,4394e-07; -9,44983e-07; 1,0843; 1,0843; 20,4526; 20,4526; 
1477; -9,4394e-07; -9,44983e-07; 1,08389; 1,08388; 20,4484; 20,4484; 
1478; -9,4394e-07; -9,44983e-07; 1,08348; 1,08347; 20,4443; 20,4443; 
1479; -9,4394e-07; -9,44983e-07; 1,08307; 1,08307; 20,4402; 20,4402; 
1480; -9,4394e-07; -9,44983e-07; 1,08266; 1,08266; 20,4362; 20,4362; 
1481; -9,4394e-07; -9,44983e-07; 1,08226; 1,08226; 20,4322; 20,4322; 
1482; -9,4394e-07; -9,44983e-07; 1,08185; 1,08185; 20,4282; 20,4282; 
1483; -9,4394e-07; -9,44983e-07; 1,08145; 1,08145; 20,4242; 20,4242; 
1484; -9,4394e-07; -9,44983e-07; 1,08106; 1,08106; 20,4203; 20,4203; 
1485; -9,4394e-07; -9,44983e-07; 1,08066; 1,08066; 20,4165; 20,4165; 
1486; -9,4394e-07; -9,44983e-07; 1,08027; 1,08026; 20,4126; 20,4126; 
1487; -9,4394e-07; -9,44983e-07; 1,07987; 1,07987; 20,4088; 20,4088; 
1488; -9,4394e-07; -9,44983e-07; 1,07948; 1,07948; 20,4051; 20,4051; 
1489; -9,4394e-07; -9,44983e-07; 1,07909; 1,07909; 20,4013; 20,4013; 
1490; -9,4394e-07; -9,44983e-07; 1,07871; 1,07871; 20,3976; 20,3976; 
1491; -9,4394e-07; -9,44983e-07; 1,07832; 1,07832; 20,394; 20,3939; 
1492; -9,4394e-07; -9,44983e-07; 1,07794; 1,07794; 20,3903; 20,3903; 
1493; -9,4394e-07; -9,44983e-07; 1,07756; 1,07756; 20,3867; 20,3867; 
1494; -9,4394e-07; -9,44983e-07; 1,07718; 1,07718; 20,3831; 20,3831; 
1495; -9,4394e-07; -9,44983e-07; 1,0768; 1,0768; 20,3796; 20,3796; 
1496; -9,4394e-07; -9,44983e-07; 1,07642; 1,07642; 20,3761; 20,3761; 
1497; -9,4394e-07; -9,44983e-07; 1,07605; 1,07605; 20,3726; 20,3726; 
1498; -9,4394e-07; -9,44983e-07; 1,07568; 1,07568; 20,3692; 20,3692; 
1499; -9,4394e-07; -9,44983e-07; 1,07531; 1,0753; 20,3657; 20,3657; 
1500; -9,4394e-07; -9,44983e-07; 1,07494; 1,07494; 20,3624; 20,3623; 
1501; -9,4394e-07; -9,44983e-07; 1,07457; 1,07457; 20,359; 20,359; 
1502; -9,4394e-07; -9,44983e-07; 1,0742; 1,0742; 20,3557; 20,3557; 
1503; -9,4394e-07; -9,44983e-07; 1,07384; 1,07384; 20,3524; 20,3524; 
1504; -9,4394e-07; -9,44983e-07; 1,07348; 1,07348; 20,3491; 20,3491; 
1505; -9,4394e-07; -9,44983e-07; 1,07312; 1,07312; 20,3459; 20,3459; 
1506; -9,4394e-07; -9,44983e-07; 1,07276; 1,07276; 20,3427; 20,3427; 
1507; -9,4394e-07; -9,44983e-07; 1,0724; 1,0724; 20,3395; 20,3395; 
1508; -9,4394e-07; -9,44983e-07; 1,07205; 1,07205; 20,3363; 20,3363; 
1509; -9,4394e-07; -9,44983e-07; 1,0717; 1,0717; 20,3332; 20,3332; 
1510; -9,4394e-07; -9,44983e-07; 1,07135; 1,07134; 20,3301; 20,3301; 
1511; -9,4394e-07; -9,44983e-07; 1,071; 1,07099; 20,3271; 20,327; 
1512; -9,4394e-07; -9,44983e-07; 1,07065; 1,07065; 20,324; 20,324; 
1513; -9,4394e-07; -9,44983e-07; 1,0703; 1,0703; 20,321; 20,321; 
1514; -9,4394e-07; -9,44983e-07; 1,06996; 1,06996; 20,318; 20,318; 
1515; -9,4394e-07; -9,44983e-07; 1,06961; 1,06961; 20,3151; 20,315; 
1516; -9,4394e-07; -9,44983e-07; 1,06927; 1,06927; 20,3121; 20,3121; 
1517; -9,4394e-07; -9,44983e-07; 1,06893; 1,06893; 20,3092; 20,3092; 
1518; -9,4394e-07; -9,44983e-07; 1,06859; 1,06859; 20,3063; 20,3063; 
1519; -9,4394e-07; -9,44983e-07; 1,06826; 1,06826; 20,3035; 20,3035; 
1520; -9,4394e-07; -9,44983e-07; 1,06792; 1,06792; 20,3007; 20,3006; 
1521; -9,4394e-07; -9,44983e-07; 1,06759; 1,06759; 20,2979; 20,2978; 
1522; -9,4394e-07; -9,44983e-07; 1,06726; 1,06726; 20,2951; 20,2951; 
1523; -9,4394e-07; -9,44983e-07; 1,06693; 1,06693; 20,2923; 20,2923; 
1524; -9,4394e-07; -9,44983e-07; 1,0666; 1,0666; 20,2896; 20,2896; 
1525; -9,4394e-07; -9,44983e-07; 1,06627; 1,06627; 20,2869; 20,2869; 
1526; -9,4394e-07; -9,44983e-07; 1,06595; 1,06595; 20,2842; 20,2842; 
1527; -9,4394e-07; -9,44983e-07; 1,06562; 1,06562; 20,2816; 20,2816; 
1528; -9,4394e-07; -9,44983e-07; 1,0653; 1,0653; 20,2789; 20,2789; 
1529; -9,4394e-07; -9,44983e-07; 1,06498; 1,06498; 20,2763; 20,2763; 
1530; -9,4394e-07; -9,44983e-07; 1,06466; 1,06466; 20,2737; 20,2737; 
1531; -9,4394e-07; -9,44983e-07; 1,06434; 1,06434; 20,2712; 20,2712; 
1532; -9,4394e-07; -9,44983e-07; 1,06403; 1,06403; 20,2686; 20,2686; 
1533; -9,4394e-07; -9,44983e-07; 1,06371; 1,06371; 20,2661; 20,2661; 
1534; -9,4394e-07; -9,44983e-07; 1,0634; 1,0634; 20,2636; 20,2636; 
1535; -9,4394e-07; -9,44983e-07; 1,06309; 1,06309; 20,2612; 20,2612; 
1536; -9,4394e-07; -9,44983e-07; 1,06278; 1,06278; 20,2587; 20,2587; 
1537; -9,4394e-07; -9,44983e-07; 1,06247; 1,06247; 20,2563; 20,2563; 
1538; -9,4394e-07; -9,44983e-07; 1,06217; 1,06216; 20,2539; 20,2539; 
1539; -9,4394e-07; -9,44983e-07; 1,06186; 1,06186; 20,2515; 20,2515; 
1540; -9,4394e-07; -9,44983e-07; 1,06156; 1,06156; 20,2492; 20,2492; 
1541; -9,4394e-07; -9,44983e-07; 1,06125; 1,06125; 20,2468; 20,2468; 
1542; -9,4394e-07; -9,44983e-07; 1,06095; 1,06095; 20,2445; 20,2445; 
1543; -9,4394e-07; -9,44983e-07; 1,06065; 1,06065; 20,2422; 20,2422; 
1544; -9,4394e-07; -9,44983e-07; 1,06035; 1,06035; 20,2399; 20,2399; 
1545; -9,4394e-07; -9,44983e-07; 1,06006; 1,06006; 20,2377; 20,2377; 
1546; -9,4394e-07; -9,44983e-07; 1,05976; 1,05976; 20,2355; 20,2355; 
1547; -9,4394e-07; -9,44983e-07; 1,05947; 1,05947; 20,2332; 20,2332; 
1548; -9,4394e-07; -9,44983e-07; 1,05918; 1,05918; 20,2311; 20,2311; 
1549; -9,4394e-07; -9,44983e-07; 1,05889; 1,05889; 20,2289; 20,2289; 
1550; -9,4394e-07; -9,44983e-07; 1,0586; 1,0586; 20,2267; 20,2267; 
1551; -9,4394e-07; -9,44983e-07; 1,05831; 1,05831; 20,2246; 20,2246; 
1552; -9,4394e-07; -9,44983e-07; 1,05802; 1,05802; 20,2225; 20,2225; 
1553; -9,4394e-07; -9,44983e-07; 1,05774; 1,05774; 20,2204; 20,2204; 
1554; -9,4394e-07; -9,44983e-07; 1,05745; 1,05745; 20,2183; 20,2183; 
1555; -9,4394e-07; -9,44983e-07; 1,05717; 1,05717; 20,2163; 20,2163; 
1556; -9,4394e-07; -9,44983e-07; 1,05689; 1,05689; 20,2142; 20,2142; 
1557; -9,4394e-07; -9,44983e-07; 1,05661; 1,05661; 20,2122; 20,2122; 
1558; -9,4394e-07; -9,44983e-07; 1,05633; 1,05633; 20,2102; 20,2102; 
1559; -9,4394e-07; -9,44983e-07; 1,05605; 1,05605; 20,2082; 20,2082; 
1560; -9,4394e-07; -9,44983e-07; 1,05578; 1,05578; 20,2063; 20,2063; 
1561; -9,4394e-07; -9,44983e-07; 1,0555; 1,0555; 20,2043; 20,2043; 
1562; -9,4394e-07; -9,44983e-07; 1,05523; 1,05523; 20,2024; 20,2024; 
1563; -9,4394e-07; -9,44983e-07; 1,05496; 1,05496; 20,2005; 20,2005; 
1564; -9,4394e-07; -9,44983e-07; 1,05469; 1,05469; 20,1986; 20,1986; 
1565; -9,4394e-07; -9,44983e-07; 1,05442; 1,05442; 20,1967; 20,1967; 
1566; -9,4394e-07; -9,44983e-07; 1,05415; 1,05415; 20,1949; 20,1949; 
1567; -9,4394e-07; -9,44983e-07; 1,05388; 1,05388; 20,193; 20,193; 
1568; -9,4394e-07; -9,44983e-07; 1,05362; 1,05362; 20,1912; 20,1912; 
1569; -9,4394e-07; -9,44983e-07; 1,05336; 1,05335; 20,1894; 20,1894; 
1570; -9,4394e-07; -9,44983e-07; 1,05309; 1,05309; 20,1876; 20,1876; 
1571; -9,4394e-07; -9,44983e-07; 1,05283; 1,05283; 20,1858; 20,1858; 
1572; -9,4394e-07; -9,44983e-07; 1,05257; 1,05257; 20,1841; 20,1841; 
1573; -9,4394e-07; -9,44983e-07; 1,05231; 1,05231; 20,1823; 20,1823; 
1574; -9,4394e-07; -9,44983e-07; 1,05205; 1,05205; 20,1806; 20,1806; 
1575; -9,4394e-07; -9,44983e-07; 1,0518; 1,0518; 20,1789; 20,1789; 
1576; -9,4394e-07; -9,44983e-07; 1,05154; 1,05154; 20,1772; 20,1772; 
1577; -9,4394e-07; -9,44983e-07; 1,05129; 1,05129; 20,1755; 20,1755; 
1578; -9,4394e-07; -9,44983e-07; 1,05104; 1,05104; 20,1739; 20,1739; 
1579; -9,4394e-07; -9,44983e-07; 1,05079; 1,05078; 20,1722; 20,1722; 
1580; -9,4394e-07; -9,44983e-07; 1,05054; 1,05053; 20,1706; 20,1706; 
1581; -9,4394e-07; -9,44983e-07; 1,05029; 1,05029; 20,169; 20,169; 
1582; -9,4394e-07; -9,44983e-07; 1,05004; 1,05004; 20,1674; 20,1674; 
1583; -9,4394e-07; -9,44983e-07; 1,04979; 1,04979; 20,1658; 20,1658; 
1584; -9,4394e-07; -9,44983e-07; 1,04955; 1,04955; 20,1642; 20,1642; 
1585; -9,4394e-07; -9,44983e-07; 1,0493; 1,0493; 20,1627; 20,1627; 
1586; -9,4394e-07; -9,44983e-07; 1,04906; 1,04906; 20,1611; 20,1611; 
1587; -9,4394e-07; -9,44983e-07; 1,04882; 1,04882; 20,1596; 20,1596; 
1588; -9,4394e-07; -9,44983e-07; 1,04858; 1,04858; 20,1581; 20,1581; 
1589; -9,4394e-07; -9,44983e-07; 1,04834; 1,04834; 20,1566; 20,1566; 
1590; -9,4394e-07; -9,44983e-07; 1,0481; 1,0481; 20,1551; 20,1551; 
1591; -9,4394e-07; -9,44983e-07; 1,04786; 1,04786; 20,1536; 20,1536; 
1592; -9,4394e-07; -9,44983e-07; 1,04763; 1,04763; 20,1522; 20,1521; 
1593; -9,4394e-07; -9,44983e-07; 1,04739; 1,04739; 20,1507; 20,1507; 
1594; -9,4394e-07; -9,44983e-07; 1,04716; 1,04716; 20,1493; 20,1493; 
1595; -9,4394e-07; -9,44983e-07; 1,04693; 1,04693; 20,1479; 20,1479; 
1596; -9,4394e-07; -9,44983e-07; 1,04669; 1,04669; 20,1465; 20,1464; 
1597; -9,4394e-07; -9,44983e-07; 1,04646; 1,04646; 20,1451; 20,1451; 
1598; -9,4394e-07; -9,44983e-07; 1,04624; 1,04623; 20,1437; 20,1437; 
1599; -9,4394e-07; -9,44983e-07; 1,04601; 1,04601; 20,1423; 20,1423; 
1600; -9,4394e-07; -9,44983e-07; 1,04578; 1,04578; 20,141; 20,141; 
1601; -9,4394e-07; -9,44983e-07; 1,04555; 1,04555; 20,1396; 20,1396; 
1602; -9,4394e-07; -9,44983e-07; 1,04533; 1,04533; 20,1383; 20,1383; 
1603; -9,4394e-07; -9,44983e-07; 1,04511; 1,04511; 20,137; 20,137; 
1604; -9,4394e-07; -9,44983e-07; 1,04488; 1,04488; 20,1357; 20,1357; 
1605; -9,4394e-07; -9,44983e-07; 1,04466; 1,04466; 20,1344; 20,1344; 
1606; -9,4394e-07; -9,44983e-07; 1,04444; 1,04444; 20,1331; 20,1331; 
1607; -9,4394e-07; -9,44983e-07; 1,04422; 1,04422; 20,1318; 20,1318; 
1608; -9,4394e-07; -9,44983e-07; 1,044; 1,044; 20,1306; 20,1306; 
1609; -9,4394e-07; -9,44983e-07; 1,04379; 1,04379; 20,1293; 20,1293; 
1610; -9,4394e-07; -9,44983e-07; 1,04357; 1,04357; 20,1281; 20,1281; 
1611; -9,4394e-07; -9,44983e-07; 1,04336; 1,04336; 20,1269; 20,1269; 
1612; -9,4394e-07; -9,44983e-07; 1,04314; 1,04314; 20,1257; 20,1257; 
1613; -9,4394e-07; -9,44983e-07; 1,04293; 1,04293; 20,1245; 20,1245; 
1614; -9,4394e-07; -9,44983e-07; 1,04272; 1,04272; 20,1233; 20,1233; 
1615; -9,4394e-07; -9,44983e-07; 1,04251; 1,04251; 20,1221; 20,1221; 
1616; -9,4394e-07; -9,44983e-07; 1,0423; 1,0423; 20,1209; 20,1209; 
1617; -9,4394e-07; -9,44983e-07; 1,04209; 1,04209; 20,1198; 20,1198; 
1618; -9,4394e-07; -9,44983e-07; 1,04188; 1,04188; 20,1186; 20,1186; 
1619; -9,4394e-07; -9,44983e-07; 1,04167; 1,04167; 20,1175; 20,1175; 
1620; -9,4394e-07; -9,44983e-07; 1,04147; 1,04147; 20,1164; 20,1164; 
1621; -9,4394e-07; -9,44983e-07; 1,04126; 1,04126; 20,1153; 20,1153; 
1622; -9,4394e-07; -9,44983e-07; 1,04106; 1,04106; 20,1142; 20,1142; 
1623; -9,4394e-07; -9,44983e-07; 1,04086; 1,04086; 20,1131; 20,1131; 
1624; -9,4394e-07; -9,44983e-07; 1,04066; 1,04065; 20,112; 20,112; 
1625; -9,4394e-07; -9,44983e-07; 1,04045; 1,04045; 20,1109; 20,1109; 
1626; -9,4394e-07; -9,44983e-07; 1,04025; 1,04025; 20,1099; 20,1099; 
1627; -9,4394e-07; -9,44983e-07; 1,04006; 1,04006; 20,1088; 20,1088; 
1628; -9,4394e-07; -9,44983e-07; 1,03986; 1,03986; 20,1078; 20,1078; 
1629; -9,4394e-07; -9,44983e-07; 1,03966; 1,03966; 20,1067; 20,1067; 
1630; -9,4394e-07; -9,44983e-07; 1,03947; 1,03946; 20,1057; 20,1057; 
1631; -9,4394e-07; -9,44983e-07; 1,03927; 1,03927; 20,1047; 20,1047; 
1632; -9,4394e-07; -9,44983e-07; 1,03908; 1,03908; 20,1037; 20,1037; 
1633; -9,4394e-07; -9,44983e-07; 1,03888; 1,03888; 20,1027; 20,1027; 
1634; -9,4394e-07; -9,44983e-07; 1,03869; 1,03869; 20,1017; 20,1017; 
1635; -9,4394e-07; -9,44983e-07; 1,0385; 1,0385; 20,1007; 20,1007; 
1636; -9,4394e-07; -9,44983e-07; 1,03831; 1,03831; 20,0998; 20,0998; 
1637; -9,4394e-07; -9,44983e-07; 1,03812; 1,03812; 20,0988; 20,0988; 
1638; -9,4394e-07; -9,44983e-07; 1,03793; 1,03793; 20,0979; 20,0979; 
1639; -9,4394e-07; -9,44983e-07; 1,03774; 1,03774; 20,0969; 20,0969; 
1640; -9,4394e-07; -9,44983e-07; 1,03756; 1,03756; 20,096; 20,096; 
1641; -9,4394e-07; -9,44983e-07; 1,03737; 1,03737; 20,0951; 20,0951; 
1642; -9,4394e-07; -9,44983e-07; 1,03719; 1,03719; 20,0942; 20,0942; 
1643; -9,4394e-07; -9,44983e-07; 1,037; 1,037; 20,0933; 20,0933; 
1644; -9,4394e-07; -9,44983e-07; 1,03682; 1,03682; 20,0924; 20,0924; 
1645; -9,4394e-07; -9,44983e-07; 1,03664; 1,03664; 20,0915; 20,0915; 
